Tipo Titulo;Vencimento do Titulo;Data Venda;PU;Quantidade;Valor
Tesouro Prefixado + Juros Semestral 01/2023;07/05/2023;18/08/2004;947.69;947.69;898116.34
Tesouro Prefixado + Juros Semestral 01/2023;08/05/2023;19/08/2004;957.17;957.17;916174.41
Tesouro Prefixado + Juros Semestral 01/2023;09/05/2023;20/08/2004;966.74;966.74;934586.23
Tesouro Prefixado + Juros Semestral 01/2023;10/05/2023;23/08/2004;976.41;976.41;953376.49
Tesouro Prefixado + Juros Semestral 01/2023;11/05/2023;24/08/2004;986.17;986.17;972531.27
Tesouro Prefixado + Juros Semestral 01/2023;12/05/2023;25/08/2004;996.04;996.04;992095.68
Tesouro Prefixado + Juros Semestral 01/2023;13/05/2023;26/08/2004;958.3;958.3;918338.89
Tesouro Prefixado + Juros Semestral 01/2023;14/05/2023;27/08/2004;939.13;939.13;881965.16
Tesouro Prefixado + Juros Semestral 01/2023;15/05/2023;30/08/2004;948.53;948.53;899709.16
Tesouro Prefixado + Juros Semestral 01/2023;16/05/2023;31/08/2004;920.3;920.3;846952.09
Tesouro Prefixado + Juros Semestral 01/2023;17/05/2023;01/09/2004;929.5;929.5;863970.25
Tesouro Prefixado + Juros Semestral 01/2023;18/05/2023;02/09/2004;910.91;910.91;829757.03
Tesouro Prefixado + Juros Semestral 01/2023;19/05/2023;03/09/2004;892.69;892.69;796895.44
Tesouro Prefixado + Juros Semestral 01/2023;20/05/2023;06/09/2004;874.84;874.84;765345.03
Tesouro Prefixado + Juros Semestral 01/2023;21/05/2023;08/09/2004;866.09;866.09;750111.89
Tesouro Prefixado + Juros Semestral 01/2023;22/05/2023;09/09/2004;874.75;874.75;765187.56
Tesouro Prefixado + Juros Semestral 01/2023;23/05/2023;10/09/2004;883.5;883.5;780572.25
Tesouro Prefixado + Juros Semestral 01/2023;24/05/2023;13/09/2004;892.34;892.34;796270.68
Tesouro Prefixado + Juros Semestral 01/2023;25/05/2023;14/09/2004;901.26;901.26;812269.59
Tesouro Prefixado + Juros Semestral 01/2023;26/05/2023;15/09/2004;910.27;910.27;828591.47
Tesouro Prefixado + Juros Semestral 01/2023;27/05/2023;16/09/2004;892.07;892.07;795788.88
Tesouro Prefixado + Juros Semestral 01/2023;28/05/2023;17/09/2004;900.99;900.99;811782.98
Tesouro Prefixado + Juros Semestral 01/2023;29/05/2023;20/09/2004;910;910;828100
Tesouro Prefixado + Juros Semestral 01/2023;30/05/2023;21/09/2004;919.1;919.1;844744.81
Tesouro Prefixado + Juros Semestral 01/2023;31/05/2023;22/09/2004;928.29;928.29;861722.32
Tesouro Prefixado + Juros Semestral 01/2023;01/06/2023;23/09/2004;937.57;937.57;879037.5
Tesouro Prefixado + Juros Semestral 01/2023;02/06/2023;24/09/2004;918.82;918.82;844230.19
Tesouro Prefixado + Juros Semestral 01/2023;03/06/2023;27/09/2004;928.01;928.01;861202.56
Tesouro Prefixado + Juros Semestral 01/2023;04/06/2023;28/09/2004;937.29;937.29;878512.54
Tesouro Prefixado + Juros Semestral 01/2023;05/06/2023;04/10/2004;946.66;946.66;896165.16
Tesouro Prefixado + Juros Semestral 01/2023;06/06/2023;05/10/2004;956.13;956.13;914184.58
Tesouro Prefixado + Juros Semestral 01/2023;07/06/2023;06/10/2004;965.69;965.69;932557.18
Tesouro Prefixado + Juros Semestral 01/2023;08/06/2023;07/10/2004;946.37;946.37;895616.18
Tesouro Prefixado + Juros Semestral 01/2023;09/06/2023;08/10/2004;955.84;955.84;913630.11
Tesouro Prefixado + Juros Semestral 01/2023;10/06/2023;11/10/2004;965.4;965.4;931997.16
Tesouro Prefixado + Juros Semestral 01/2023;11/06/2023;13/10/2004;975.05;975.05;950722.5
Tesouro Prefixado + Juros Semestral 01/2023;12/06/2023;14/10/2004;984.8;984.8;969831.04
Tesouro Prefixado + Juros Semestral 01/2023;13/06/2023;15/10/2004;994.65;994.65;989328.62
Tesouro Prefixado + Juros Semestral 01/2023;14/06/2023;18/10/2004;974.76;974.76;950157.06
Tesouro Prefixado + Juros Semestral 01/2023;15/06/2023;19/10/2004;935.77;935.77;875665.49
Tesouro Prefixado + Juros Semestral 01/2023;16/06/2023;20/10/2004;917.05;917.05;840980.7
Tesouro Prefixado + Juros Semestral 01/2023;17/06/2023;21/10/2004;926.22;926.22;857883.49
Tesouro Prefixado + Juros Semestral 01/2023;18/06/2023;22/10/2004;935.48;935.48;875122.83
Tesouro Prefixado + Juros Semestral 01/2023;19/06/2023;25/10/2004;944.84;944.84;892722.63
Tesouro Prefixado + Juros Semestral 01/2023;20/06/2023;26/10/2004;954.29;954.29;910669.4
Tesouro Prefixado + Juros Semestral 01/2023;21/06/2023;27/10/2004;963.83;963.83;928968.27
Tesouro Prefixado + Juros Semestral 01/2023;22/06/2023;28/10/2004;973.47;973.47;947643.84
Tesouro Prefixado + Juros Semestral 01/2023;23/06/2023;29/10/2004;983.2;983.2;966682.24
Tesouro Prefixado + Juros Semestral 01/2023;24/06/2023;01/11/2004;930.54;930.54;865904.69
Tesouro Prefixado + Juros Semestral 01/2023;25/06/2023;03/11/2004;939.85;939.85;883318.02
Tesouro Prefixado + Juros Semestral 01/2023;26/06/2023;04/11/2004;949.24;949.24;901056.58
Tesouro Prefixado + Juros Semestral 01/2023;27/06/2023;05/11/2004;958.74;958.74;919182.39
Tesouro Prefixado + Juros Semestral 01/2023;28/06/2023;08/11/2004;968.32;968.32;937643.62
Tesouro Prefixado + Juros Semestral 01/2023;29/06/2023;09/11/2004;978.01;978.01;956503.56
Tesouro Prefixado + Juros Semestral 01/2023;30/06/2023;10/11/2004;948.67;948.67;899974.77
Tesouro Prefixado + Juros Semestral 01/2023;01/07/2023;11/11/2004;920.21;920.21;846786.44
Tesouro Prefixado + Juros Semestral 01/2023;02/07/2023;12/11/2004;901.8;901.8;813243.24
Tesouro Prefixado + Juros Semestral 01/2023;03/07/2023;16/11/2004;910.82;910.82;829593.07
Tesouro Prefixado + Juros Semestral 01/2023;04/07/2023;17/11/2004;919.93;919.93;846271.2
Tesouro Prefixado + Juros Semestral 01/2023;05/07/2023;18/11/2004;929.13;929.13;863282.56
Tesouro Prefixado + Juros Semestral 01/2023;06/07/2023;19/11/2004;938.42;938.42;880632.1
Tesouro Prefixado + Juros Semestral 01/2023;07/07/2023;22/11/2004;947.8;947.8;898324.84
Tesouro Prefixado + Juros Semestral 01/2023;08/07/2023;23/11/2004;957.28;957.28;916385
Tesouro Prefixado + Juros Semestral 01/2023;09/07/2023;24/11/2004;966.85;966.85;934798.92
Tesouro Prefixado + Juros Semestral 01/2023;10/07/2023;25/11/2004;976.52;976.52;953591.31
Tesouro Prefixado + Juros Semestral 01/2023;11/07/2023;26/11/2004;986.29;986.29;972767.96
Tesouro Prefixado + Juros Semestral 01/2023;12/07/2023;29/11/2004;996.15;996.15;992314.82
Tesouro Prefixado + Juros Semestral 01/2023;13/07/2023;30/11/2004;910.12;910.12;828318.41
Tesouro Prefixado + Juros Semestral 01/2023;14/07/2023;01/12/2004;919.22;919.22;844965.41
Tesouro Prefixado + Juros Semestral 01/2023;15/07/2023;02/12/2004;928.41;928.41;861945.13
Tesouro Prefixado + Juros Semestral 01/2023;16/07/2023;03/12/2004;937.7;937.7;879281.29
Tesouro Prefixado + Juros Semestral 01/2023;17/07/2023;06/12/2004;947.07;947.07;896941.58
Tesouro Prefixado + Juros Semestral 01/2023;18/07/2023;07/12/2004;956.55;956.55;914987.9
Tesouro Prefixado + Juros Semestral 01/2023;19/07/2023;08/12/2004;966.11;966.11;933368.53
Tesouro Prefixado + Juros Semestral 01/2023;20/07/2023;09/12/2004;975.77;975.77;952127.09
Tesouro Prefixado + Juros Semestral 01/2023;21/07/2023;10/12/2004;985.53;985.53;971269.38
Tesouro Prefixado + Juros Semestral 01/2023;22/07/2023;13/12/2004;995.38;995.38;990781.34
Tesouro Prefixado + Juros Semestral 01/2023;23/07/2023;14/12/2004;920.32;920.32;846988.9
Tesouro Prefixado + Juros Semestral 01/2023;24/07/2023;15/12/2004;929.52;929.52;864007.43
Tesouro Prefixado + Juros Semestral 01/2023;25/07/2023;16/12/2004;938.82;938.82;881382.99
Tesouro Prefixado + Juros Semestral 01/2023;26/07/2023;17/12/2004;948.21;948.21;899102.2
Tesouro Prefixado + Juros Semestral 01/2023;27/07/2023;20/12/2004;957.69;957.69;917170.14
Tesouro Prefixado + Juros Semestral 01/2023;28/07/2023;21/12/2004;967.27;967.27;935611.25
Tesouro Prefixado + Juros Semestral 01/2023;29/07/2023;22/12/2004;976.94;976.94;954411.76
Tesouro Prefixado + Juros Semestral 01/2023;30/07/2023;23/12/2004;986.71;986.71;973596.62
Tesouro Prefixado + Juros Semestral 01/2023;31/07/2023;27/12/2004;996.57;996.57;993151.76
Tesouro Prefixado + Juros Semestral 01/2023;01/08/2023;28/12/2004;920.34;920.34;847025.72
Tesouro Prefixado + Juros Semestral 01/2023;02/08/2023;29/12/2004;929.54;929.54;864044.61
Tesouro Prefixado + Juros Semestral 01/2023;03/08/2023;30/12/2004;938.84;938.84;881420.55
Tesouro Prefixado + Juros Semestral 01/2023;04/08/2023;03/01/2005;948.23;948.23;899140.13
Tesouro Prefixado + Juros Semestral 01/2023;05/08/2023;04/01/2005;957.71;957.71;917208.44
Tesouro Prefixado + Juros Semestral 01/2023;06/08/2023;05/01/2005;967.29;967.29;935649.94
Tesouro Prefixado + Juros Semestral 01/2023;07/08/2023;06/01/2005;976.96;976.96;954450.84
Tesouro Prefixado + Juros Semestral 01/2023;08/08/2023;07/01/2005;986.73;986.73;973636.09
Tesouro Prefixado + Juros Semestral 01/2023;09/08/2023;10/01/2005;996.6;996.6;993211.56
Tesouro Prefixado + Juros Semestral 01/2023;10/08/2023;11/01/2005;920.2;920.2;846768.04
Tesouro Prefixado + Juros Semestral 01/2023;11/08/2023;12/01/2005;929.4;929.4;863784.36
Tesouro Prefixado + Juros Semestral 01/2023;12/08/2023;13/01/2005;938.7;938.7;881157.69
Tesouro Prefixado + Juros Semestral 01/2023;13/08/2023;14/01/2005;948.08;948.08;898855.69
Tesouro Prefixado + Juros Semestral 01/2023;14/08/2023;17/01/2005;957.56;957.56;916921.15
Tesouro Prefixado + Juros Semestral 01/2023;15/08/2023;18/01/2005;967.14;967.14;935359.78
Tesouro Prefixado + Juros Semestral 01/2023;16/08/2023;19/01/2005;976.81;976.81;954157.78
Tesouro Prefixado + Juros Semestral 01/2023;17/08/2023;20/01/2005;986.58;986.58;973340.1
Tesouro Prefixado + Juros Semestral 01/2023;18/08/2023;21/01/2005;996.44;996.44;992892.67
Tesouro Prefixado + Juros Semestral 01/2023;19/08/2023;24/01/2005;920.2;920.2;846768.04
Tesouro Prefixado + Juros Semestral 01/2023;20/08/2023;25/01/2005;929.4;929.4;863784.36
Tesouro Prefixado + Juros Semestral 01/2023;21/08/2023;26/01/2005;938.7;938.7;881157.69
Tesouro Prefixado + Juros Semestral 01/2023;22/08/2023;27/01/2005;948.08;948.08;898855.69
Tesouro Prefixado + Juros Semestral 01/2023;23/08/2023;28/01/2005;957.56;957.56;916921.15
Tesouro Prefixado + Juros Semestral 01/2023;24/08/2023;31/01/2005;967.14;967.14;935359.78
Tesouro Prefixado + Juros Semestral 01/2023;25/08/2023;01/02/2005;976.81;976.81;954157.78
Tesouro Prefixado + Juros Semestral 01/2023;26/08/2023;02/02/2005;986.58;986.58;973340.1
Tesouro Prefixado + Juros Semestral 01/2023;27/08/2023;03/02/2005;996.44;996.44;992892.67
Tesouro Prefixado + Juros Semestral 01/2023;28/08/2023;04/02/2005;920.2;920.2;846768.04
Tesouro Prefixado + Juros Semestral 01/2023;29/08/2023;09/02/2005;929.4;929.4;863784.36
Tesouro Prefixado + Juros Semestral 01/2023;30/08/2023;10/02/2005;938.7;938.7;881157.69
Tesouro Prefixado + Juros Semestral 01/2023;31/08/2023;11/02/2005;948.08;948.08;898855.69
Tesouro Prefixado + Juros Semestral 01/2023;01/09/2023;14/02/2005;957.56;957.56;916921.15
Tesouro Prefixado + Juros Semestral 01/2023;02/09/2023;15/02/2005;967.14;967.14;935359.78
Tesouro Prefixado + Juros Semestral 01/2023;03/09/2023;16/02/2005;976.81;976.81;954157.78
Tesouro Prefixado + Juros Semestral 01/2023;04/09/2023;17/02/2005;986.58;986.58;973340.1
Tesouro Prefixado + Juros Semestral 01/2023;05/09/2023;18/02/2005;996.44;996.44;992892.67
Tesouro Prefixado + Juros Semestral 01/2023;06/09/2023;21/02/2005;920.2;920.2;846768.04
Tesouro Prefixado + Juros Semestral 01/2023;07/09/2023;22/02/2005;929.4;929.4;863784.36
Tesouro Prefixado + Juros Semestral 01/2023;08/09/2023;23/02/2005;938.7;938.7;881157.69
Tesouro Prefixado + Juros Semestral 01/2023;09/09/2023;24/02/2005;948.08;948.08;898855.69
Tesouro Prefixado + Juros Semestral 01/2023;10/09/2023;25/02/2005;957.56;957.56;916921.15
Tesouro Prefixado + Juros Semestral 01/2023;11/09/2023;28/02/2005;967.14;967.14;935359.78
Tesouro Prefixado + Juros Semestral 01/2023;12/09/2023;01/03/2005;976.81;976.81;954157.78
Tesouro Prefixado + Juros Semestral 01/2023;13/09/2023;02/03/2005;986.58;986.58;973340.1
Tesouro Prefixado + Juros Semestral 01/2023;14/09/2023;03/03/2005;996.44;996.44;992892.67
Tesouro Prefixado + Juros Semestral 01/2023;15/09/2023;04/03/2005;920.2;920.2;846768.04
Tesouro Prefixado + Juros Semestral 01/2023;16/09/2023;07/03/2005;929.4;929.4;863784.36
Tesouro Prefixado + Juros Semestral 01/2023;17/09/2023;08/03/2005;938.7;938.7;881157.69
Tesouro Prefixado + Juros Semestral 01/2023;18/09/2023;09/03/2005;948.08;948.08;898855.69
Tesouro Prefixado + Juros Semestral 01/2023;19/09/2023;10/03/2005;957.56;957.56;916921.15
Tesouro Prefixado + Juros Semestral 01/2023;20/09/2023;11/03/2005;967.14;967.14;935359.78
Tesouro Prefixado + Juros Semestral 01/2023;21/09/2023;14/03/2005;976.81;976.81;954157.78
Tesouro Prefixado + Juros Semestral 01/2023;22/09/2023;15/03/2005;986.58;986.58;973340.1
Tesouro Prefixado + Juros Semestral 01/2023;23/09/2023;16/03/2005;996.44;996.44;992892.67
Tesouro Prefixado + Juros Semestral 01/2023;24/09/2023;17/03/2005;920.45;920.45;847228.2
Tesouro Prefixado + Juros Semestral 01/2023;25/09/2023;18/03/2005;929.65;929.65;864249.12
Tesouro Prefixado + Juros Semestral 01/2023;26/09/2023;21/03/2005;938.95;938.95;881627.1
Tesouro Prefixado + Juros Semestral 01/2023;27/09/2023;22/03/2005;948.34;948.34;899348.76
Tesouro Prefixado + Juros Semestral 01/2023;28/09/2023;23/03/2005;957.82;957.82;917419.15
Tesouro Prefixado + Juros Semestral 01/2023;29/09/2023;24/03/2005;967.4;967.4;935862.76
Tesouro Prefixado + Juros Semestral 01/2023;30/09/2023;28/03/2005;977.08;977.08;954685.33
Tesouro Prefixado + Juros Semestral 01/2023;01/10/2023;29/03/2005;986.85;986.85;973872.92
Tesouro Prefixado + Juros Semestral 01/2023;02/10/2023;04/04/2005;996.72;996.72;993450.76
Tesouro Prefixado + Juros Semestral 01/2023;03/10/2023;05/04/2005;920.45;920.45;847228.2
Tesouro Prefixado + Juros Semestral 01/2023;04/10/2023;06/04/2005;929.65;929.65;864249.12
Tesouro Prefixado + Juros Semestral 01/2023;05/10/2023;07/04/2005;938.95;938.95;881627.1
Tesouro Prefixado + Juros Semestral 01/2023;06/10/2023;08/04/2005;948.34;948.34;899348.76
Tesouro Prefixado + Juros Semestral 01/2023;07/10/2023;11/04/2005;957.82;957.82;917419.15
Tesouro Prefixado + Juros Semestral 01/2023;08/10/2023;12/04/2005;967.4;967.4;935862.76
Tesouro Prefixado + Juros Semestral 01/2023;09/10/2023;13/04/2005;977.08;977.08;954685.33
Tesouro Prefixado + Juros Semestral 01/2023;10/10/2023;14/04/2005;986.85;986.85;973872.92
Tesouro Prefixado + Juros Semestral 01/2023;11/10/2023;15/04/2005;996.72;996.72;993450.76
Tesouro Prefixado + Juros Semestral 01/2023;12/10/2023;18/04/2005;920.45;920.45;847228.2
Tesouro Prefixado + Juros Semestral 01/2023;13/10/2023;19/04/2005;865.22;865.22;748605.65
Tesouro Prefixado + Juros Semestral 01/2023;14/10/2023;20/04/2005;873.88;873.88;763666.25
Tesouro Prefixado + Juros Semestral 01/2023;15/10/2023;22/04/2005;882.61;882.61;779000.41
Tesouro Prefixado + Juros Semestral 01/2023;16/10/2023;25/04/2005;847.31;847.31;717934.24
Tesouro Prefixado + Juros Semestral 01/2023;17/10/2023;26/04/2005;855.78;855.78;732359.41
Tesouro Prefixado + Juros Semestral 01/2023;18/10/2023;27/04/2005;864.34;864.34;747083.64
Tesouro Prefixado + Juros Semestral 01/2023;19/10/2023;28/04/2005;872.98;872.98;762094.08
Tesouro Prefixado + Juros Semestral 01/2023;20/10/2023;29/04/2005;838.06;838.06;702344.56
Tesouro Prefixado + Juros Semestral 01/2023;21/10/2023;02/05/2005;846.45;846.45;716477.6
Tesouro Prefixado + Juros Semestral 01/2023;22/10/2023;03/05/2005;854.91;854.91;730871.11
Tesouro Prefixado + Juros Semestral 01/2023;23/10/2023;04/05/2005;863.46;863.46;745563.17
Tesouro Prefixado + Juros Semestral 01/2023;24/10/2023;05/05/2005;837.55;837.55;701490
Tesouro Prefixado + Juros Semestral 01/2023;25/10/2023;06/05/2005;845.93;845.93;715597.56
Tesouro Prefixado + Juros Semestral 01/2023;26/10/2023;09/05/2005;854.39;854.39;729982.27
Tesouro Prefixado + Juros Semestral 01/2023;27/10/2023;10/05/2005;862.93;862.93;744648.18
Tesouro Prefixado + Juros Semestral 01/2023;28/10/2023;11/05/2005;837.05;837.05;700652.7
Tesouro Prefixado + Juros Semestral 01/2023;29/10/2023;12/05/2005;845.42;845.42;714734.98
Tesouro Prefixado + Juros Semestral 01/2023;30/10/2023;13/05/2005;853.87;853.87;729093.98
Tesouro Prefixado + Juros Semestral 01/2023;31/10/2023;16/05/2005;862.41;862.41;743751.01
Tesouro Prefixado + Juros Semestral 01/2023;01/11/2023;17/05/2005;871.03;871.03;758693.26
Tesouro Prefixado + Juros Semestral 01/2023;02/11/2023;18/05/2005;879.74;879.74;773942.47
Tesouro Prefixado + Juros Semestral 01/2023;03/11/2023;19/05/2005;888.54;888.54;789503.33
Tesouro Prefixado + Juros Semestral 01/2023;04/11/2023;20/05/2005;897.43;897.43;805380.6
Tesouro Prefixado + Juros Semestral 01/2023;05/11/2023;23/05/2005;906.4;906.4;821560.96
Tesouro Prefixado + Juros Semestral 01/2023;06/11/2023;24/05/2005;915.46;915.46;838067.01
Tesouro Prefixado + Juros Semestral 01/2023;07/11/2023;25/05/2005;924.62;924.62;854922.14
Tesouro Prefixado + Juros Semestral 01/2023;08/11/2023;27/05/2005;933.87;933.87;872113.18
Tesouro Prefixado + Juros Semestral 01/2023;09/11/2023;30/05/2005;943.2;943.2;889626.24
Tesouro Prefixado + Juros Semestral 01/2023;10/11/2023;31/05/2005;952.64;952.64;907522.97
Tesouro Prefixado + Juros Semestral 01/2023;11/11/2023;01/06/2005;962.16;962.16;925751.87
Tesouro Prefixado + Juros Semestral 01/2023;12/11/2023;02/06/2005;971.78;971.78;944356.37
Tesouro Prefixado + Juros Semestral 01/2023;13/11/2023;03/06/2005;981.5;981.5;963342.25
Tesouro Prefixado + Juros Semestral 01/2023;14/11/2023;06/06/2005;991.32;991.32;982715.34
Tesouro Prefixado + Juros Semestral 01/2023;15/11/2023;07/06/2005;921.92;921.92;849936.49
Tesouro Prefixado + Juros Semestral 01/2023;16/11/2023;08/06/2005;931.14;931.14;867021.7
Tesouro Prefixado + Juros Semestral 01/2023;17/11/2023;09/06/2005;940.46;940.46;884465.01
Tesouro Prefixado + Juros Semestral 01/2023;18/11/2023;10/06/2005;949.86;949.86;902234.02
Tesouro Prefixado + Juros Semestral 01/2023;19/11/2023;13/06/2005;959.36;959.36;920371.61
Tesouro Prefixado + Juros Semestral 01/2023;20/11/2023;14/06/2005;968.95;968.95;938864.1
Tesouro Prefixado + Juros Semestral 01/2023;21/11/2023;15/06/2005;978.64;978.64;957736.25
Tesouro Prefixado + Juros Semestral 01/2023;22/11/2023;16/06/2005;988.43;988.43;976993.86
Tesouro Prefixado + Juros Semestral 01/2023;23/11/2023;17/06/2005;998.31;998.31;996622.86
Tesouro Prefixado + Juros Semestral 01/2023;24/11/2023;20/06/2005;978.35;978.35;957168.72
Tesouro Prefixado + Juros Semestral 01/2023;25/11/2023;21/06/2005;958.78;958.78;919259.09
Tesouro Prefixado + Juros Semestral 01/2023;26/11/2023;22/06/2005;939.6;939.6;882848.16
Tesouro Prefixado + Juros Semestral 01/2023;27/11/2023;23/06/2005;949;949;900601
Tesouro Prefixado + Juros Semestral 01/2023;28/11/2023;24/06/2005;958.49;958.49;918703.08
Tesouro Prefixado + Juros Semestral 01/2023;29/11/2023;27/06/2005;968.07;968.07;937159.52
Tesouro Prefixado + Juros Semestral 01/2023;30/11/2023;28/06/2005;977.76;977.76;956014.62
Tesouro Prefixado + Juros Semestral 01/2023;01/12/2023;29/06/2005;987.53;987.53;975215.5
Tesouro Prefixado + Juros Semestral 01/2023;02/12/2023;30/06/2005;997.41;997.41;994826.71
Tesouro Prefixado + Juros Semestral 01/2023;03/12/2023;01/07/2005;947.54;947.54;897832.05
Tesouro Prefixado + Juros Semestral 01/2023;04/12/2023;04/07/2005;957.01;957.01;915868.14
Tesouro Prefixado + Juros Semestral 01/2023;05/12/2023;05/07/2005;966.58;966.58;934276.9
Tesouro Prefixado + Juros Semestral 01/2023;06/12/2023;06/07/2005;976.25;976.25;953064.06
Tesouro Prefixado + Juros Semestral 01/2023;07/12/2023;07/07/2005;986.01;986.01;972215.72
Tesouro Prefixado + Juros Semestral 01/2023;08/12/2023;08/07/2005;995.87;995.87;991757.06
Tesouro Prefixado + Juros Semestral 01/2023;09/12/2023;11/07/2005;916.2;916.2;839422.44
Tesouro Prefixado + Juros Semestral 01/2023;10/12/2023;12/07/2005;925.36;925.36;856291.13
Tesouro Prefixado + Juros Semestral 01/2023;11/12/2023;13/07/2005;888.35;888.35;789165.72
Tesouro Prefixado + Juros Semestral 01/2023;12/12/2023;14/07/2005;852.82;852.82;727301.95
Tesouro Prefixado + Juros Semestral 01/2023;13/12/2023;15/07/2005;861.34;861.34;741906.6
Tesouro Prefixado + Juros Semestral 01/2023;14/12/2023;18/07/2005;869.96;869.96;756830.4
Tesouro Prefixado + Juros Semestral 01/2023;15/12/2023;19/07/2005;878.66;878.66;772043.4
Tesouro Prefixado + Juros Semestral 01/2023;16/12/2023;20/07/2005;887.44;887.44;787549.75
